Source Port,Destination Port,NAT Source Port,NAT Destination Port,Action,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received
59255,445,0,0,drop,66,66,0,1,0,1,0
59017,445,0,0,drop,70,70,0,1,0,1,0
59016,445,0,0,drop,70,70,0,1,0,1,0
59015,445,0,0,drop,70,70,0,1,0,1,0
59013,445,0,0,drop,70,70,0,1,0,1,0
59009,445,0,0,drop,70,70,0,1,0,1,0
63851,445,0,0,drop,70,70,0,1,0,1,0
63852,445,0,0,drop,70,70,0,1,0,1,0
63849,445,0,0,drop,70,70,0,1,0,1,0
58997,445,0,0,drop,70,70,0,1,0,1,0
58996,445,0,0,drop,70,70,0,1,0,1,0
54240,443,62221,443,allow,499,425,74,4,0,3,1
54239,443,8377,443,allow,499,425,74,4,0,3,1
54238,443,21116,443,allow,499,425,74,4,0,3,1
54236,443,22668,443,allow,499,425,74,4,0,3,1
54237,443,5337,443,allow,499,425,74,4,0,3,1
58993,445,0,0,drop,70,70,0,1,0,1,0
58986,445,0,0,drop,70,70,0,1,0,1,0
58987,445,0,0,drop,70,70,0,1,0,1,0
63839,445,0,0,drop,70,70,0,1,0,1,0
63838,445,0,0,drop,70,70,0,1,0,1,0
63836,445,0,0,drop,70,70,0,1,0,1,0
59245,445,0,0,drop,66,66,0,1,0,1,0
58975,445,0,0,drop,70,70,0,1,0,1,0
36665,23,0,0,deny,60,60,0,1,0,1,0
63831,445,0,0,drop,70,70,0,1,0,1,0
63830,445,0,0,drop,70,70,0,1,0,1,0
58971,445,0,0,drop,70,70,0,1,0,1,0
58961,445,0,0,drop,70,70,0,1,0,1,0
58960,445,0,0,drop,70,70,0,1,0,1,0
58959,445,0,0,drop,70,70,0,1,0,1,0
59230,445,0,0,drop,66,66,0,1,0,1,0
59228,445,0,0,drop,66,66,0,1,0,1,0
58958,445,0,0,drop,70,70,0,1,0,1,0
58955,445,0,0,drop,70,70,0,1,0,1,0
59796,23,0,0,deny,60,60,0,1,0,1,0
63815,445,0,0,drop,70,70,0,1,0,1,0
63811,445,0,0,drop,70,70,0,1,0,1,0
59222,445,0,0,drop,66,66,0,1,0,1,0
59211,445,0,0,drop,66,66,0,1,0,1,0
59214,445,0,0,drop,66,66,0,1,0,1,0
59215,445,0,0,drop,66,66,0,1,0,1,0
59213,445,0,0,drop,66,66,0,1,0,1,0
59210,445,0,0,drop,66,66,0,1,0,1,0
59216,445,0,0,drop,66,66,0,1,0,1,0
59208,445,0,0,drop,66,66,0,1,0,1,0
58949,445,0,0,drop,70,70,0,1,0,1,0
63804,445,0,0,drop,70,70,0,1,0,1,0
63801,445,0,0,drop,70,70,0,1,0,1,0
63797,445,0,0,drop,70,70,0,1,0,1,0
63799,445,0,0,drop,70,70,0,1,0,1,0
58941,445,0,0,drop,70,70,0,1,0,1,0
58938,445,0,0,drop,70,70,0,1,0,1,0
58934,445,0,0,drop,70,70,0,1,0,1,0
63795,445,0,0,drop,70,70,0,1,0,1,0
63792,445,0,0,drop,70,70,0,1,0,1,0
63790,445,0,0,drop,70,70,0,1,0,1,0
58933,445,0,0,drop,70,70,0,1,0,1,0
59200,445,0,0,drop,66,66,0,1,0,1,0
63788,445,0,0,drop,70,70,0,1,0,1,0
59198,445,0,0,drop,66,66,0,1,0,1,0
59195,445,0,0,drop,66,66,0,1,0,1,0
59194,445,0,0,drop,66,66,0,1,0,1,0
49223,80,54325,80,allow,1793,1030,763,11,15,6,5
56559,53,15416,53,allow,731,85,646,2,30,1,1
51882,443,57503,443,allow,366,180,186,7,30,4,3
51849,80,48623,80,allow,366,240,126,7,31,5,2
51842,443,3576,443,allow,1503,984,519,13,31,8,5
64281,53,18314,53,allow,212,108,104,2,30,1,1
51846,80,21384,80,allow,366,240,126,7,31,5,2
58049,80,61142,80,allow,378,192,186,7,19,4,3
44368,53,44368,53,allow,233,91,142,2,30,1,1
52265,53,0,0,allow,233,89,144,2,30,1,1
65353,53,60832,53,allow,170,87,83,2,30,1,1
51847,80,28250,80,allow,366,240,126,7,31,5,2
51874,443,24684,443,allow,1852,1103,749,16,31,9,7
51840,443,42990,443,allow,246,120,126,5,32,3,2
53500,443,53500,443,allow,960,539,421,9,35,5,4
55046,53,59080,53,allow,300,102,198,4,40,2,2
57328,53,13021,53,allow,1427,101,1326,4,48,2,2
55886,443,32004,443,allow,161,101,60,2,5,1,1
51877,443,15246,443,allow,1852,1103,749,16,31,9,7
51861,80,40570,80,allow,366,240,126,7,31,5,2
51875,443,48033,443,allow,1852,1103,749,16,31,9,7
51845,80,46640,80,allow,502,310,192,9,31,6,3
63854,53,30633,53,allow,578,286,292,9,15,5,4
50327,80,7970,80,allow,366,180,186,7,47,4,3
55694,53,54062,53,allow,166,85,81,2,31,1,1
49740,53,20655,53,allow,793,101,692,2,31,1,1
65507,53,3795,53,allow,166,85,81,2,31,1,1
58929,445,0,0,drop,70,70,0,1,0,1,0
59192,445,0,0,drop,66,66,0,1,0,1,0
58928,445,0,0,drop,70,70,0,1,0,1,0
63780,445,0,0,drop,70,70,0,1,0,1,0
50523,53,31491,53,allow,199,102,97,2,30,1,1
51871,443,4793,443,allow,554,310,244,10,30,6,4
51837,80,11115,80,allow,242,120,122,5,31,3,2
49769,80,36678,80,allow,254,128,126,5,15,3,2
56138,53,30181,53,allow,284,94,190,2,29,1,1
65353,53,4050,53,allow,177,94,83,2,29,1,1
56311,53,2296,53,allow,311,94,217,2,30,1,1
50047,80,4097,80,allow,1455,349,1106,10,15,5,5
51830,80,53910,80,allow,486,300,186,9,31,6,3
51826,443,55412,443,allow,682,370,312,12,32,7,5
53502,443,53502,443,allow,960,539,421,9,35,5,4
51915,443,2041,443,allow,362,180,182,7,28,4,3
56203,53,18895,53,allow,283,102,181,2,29,1,1
56395,53,26847,53,allow,177,94,83,2,29,1,1
49274,53,51381,53,allow,197,102,95,2,29,1,1
56907,53,38903,53,allow,293,102,191,2,29,1,1
49243,53,19778,53,allow,212,102,110,2,30,1,1
56569,53,35579,53,allow,199,102,97,2,30,1,1
56513,53,43170,53,allow,184,86,98,2,30,1,1
65115,53,32763,53,allow,167,86,81,2,30,1,1
59653,80,58858,80,allow,1139,609,530,10,34,6,4
64028,53,51007,53,allow,293,134,159,2,30,1,1
64651,53,19265,53,allow,196,94,102,2,30,1,1
49201,53,3474,53,allow,200,102,98,2,30,1,1
64028,53,50736,53,allow,263,134,129,2,30,1,1
50523,53,17417,53,allow,199,102,97,2,30,1,1
64281,53,42063,53,allow,214,110,104,2,30,1,1
56526,53,57484,53,allow,210,102,108,2,30,1,1
45063,80,24999,80,allow,1892,1014,878,10,21,6,4
50329,80,27783,80,allow,1550,728,822,13,47,7,6
65237,53,3519,53,allow,225,94,131,2,30,1,1
49201,53,35149,53,allow,200,102,98,2,30,1,1
51831,80,34274,80,allow,486,300,186,9,31,6,3
51914,80,46843,80,allow,366,240,126,7,28,5,2
51835,443,47905,443,allow,546,300,246,10,31,6,4
51898,80,53700,80,allow,366,240,126,7,28,5,2
51928,80,8868,80,allow,1357,963,394,10,26,7,3
51872,443,26165,443,allow,442,250,192,8,30,5,3
60853,443,17952,443,allow,126,60,66,3,4,2,1
55046,53,5301,53,allow,300,102,198,4,40,2,2
55046,53,27327,53,allow,300,102,198,4,39,2,2
55046,53,20538,53,allow,300,102,198,4,40,2,2
50323,80,57798,80,allow,2074,793,1281,11,48,6,5
49651,53,30768,53,allow,312,94,218,2,29,1,1
55100,53,52662,53,allow,438,94,344,2,29,1,1
64320,53,39088,53,allow,197,94,103,2,29,1,1
65353,53,24740,53,allow,177,94,83,2,30,1,1
55549,53,55549,53,allow,228,90,138,2,30,1,1
49800,53,49800,53,allow,235,90,145,2,33,1,1
43863,80,21010,80,allow,2025,805,1220,12,46,7,5
64471,53,53728,53,allow,264,110,154,2,30,1,1
64998,53,50318,53,allow,214,94,120,2,30,1,1
64281,53,44626,53,allow,214,110,104,2,30,1,1
49591,53,31886,53,allow,198,94,104,2,30,1,1
56007,53,28468,53,allow,197,102,95,2,33,1,1
50333,80,53972,80,allow,442,250,192,8,47,5,3
57355,53,57355,53,allow,242,98,144,2,30,1,1
46002,53,40286,53,allow,168,78,90,2,30,1,1
56569,53,62895,53,allow,199,102,97,2,30,1,1
50334,80,53374,80,allow,442,250,192,8,47,5,3
65115,53,14088,53,allow,167,86,81,2,30,1,1
49401,53,41126,53,allow,258,102,156,2,30,1,1
49201,53,51989,53,allow,200,102,98,2,30,1,1
57368,53,40892,53,allow,167,86,81,2,30,1,1
64073,53,23568,53,allow,199,102,97,2,30,1,1
55694,53,60951,53,allow,167,86,81,2,30,1,1
64951,53,46883,53,allow,224,86,138,2,30,1,1
56642,80,4720,80,allow,234,234,0,4,12,4,0
64073,53,37819,53,allow,520,211,309,6,39,3,3
64669,53,24998,53,allow,198,94,104,2,30,1,1
55694,53,12759,53,allow,167,86,81,2,30,1,1
63775,445,0,0,drop,70,70,0,1,0,1,0
63770,445,0,0,drop,70,70,0,1,0,1,0
58923,445,0,0,drop,70,70,0,1,0,1,0
59180,445,0,0,drop,66,66,0,1,0,1,0
59173,445,0,0,drop,66,66,0,1,0,1,0
63760,445,0,0,drop,70,70,0,1,0,1,0
58910,445,0,0,drop,70,70,0,1,0,1,0
59171,445,0,0,drop,66,66,0,1,0,1,0
58907,445,0,0,drop,70,70,0,1,0,1,0
59162,445,0,0,drop,66,66,0,1,0,1,0
59155,445,0,0,drop,66,66,0,1,0,1,0
58902,445,0,0,drop,70,70,0,1,0,1,0
58901,445,0,0,drop,70,70,0,1,0,1,0
58899,445,0,0,drop,70,70,0,1,0,1,0
42361,23,0,0,deny,60,60,0,1,0,1,0
63751,445,0,0,drop,70,70,0,1,0,1,0
63750,445,0,0,drop,70,70,0,1,0,1,0
63748,445,0,0,drop,70,70,0,1,0,1,0
59148,445,0,0,drop,66,66,0,1,0,1,0
59147,445,0,0,drop,66,66,0,1,0,1,0
59146,445,0,0,drop,66,66,0,1,0,1,0
59142,445,0,0,drop,66,66,0,1,0,1,0
59140,445,0,0,drop,66,66,0,1,0,1,0
59145,445,0,0,drop,66,66,0,1,0,1,0
59143,445,0,0,drop,66,66,0,1,0,1,0
59141,445,0,0,drop,66,66,0,1,0,1,0
58892,445,0,0,drop,70,70,0,1,0,1,0
58890,445,0,0,drop,70,70,0,1,0,1,0
63740,445,0,0,drop,70,70,0,1,0,1,0
63732,445,0,0,drop,70,70,0,1,0,1,0
63730,445,0,0,drop,70,70,0,1,0,1,0
54234,443,2984,443,allow,499,425,74,4,0,3,1
54233,443,10183,443,allow,499,425,74,4,0,3,1
58889,445,0,0,drop,70,70,0,1,0,1,0
59128,445,0,0,drop,66,66,0,1,0,1,0
59127,445,0,0,drop,66,66,0,1,0,1,0
59125,445,0,0,drop,66,66,0,1,0,1,0
58888,445,0,0,drop,70,70,0,1,0,1,0
58887,445,0,0,drop,70,70,0,1,0,1,0
58884,445,0,0,drop,70,70,0,1,0,1,0
58881,445,0,0,drop,70,70,0,1,0,1,0
63728,445,0,0,drop,70,70,0,1,0,1,0
63723,445,0,0,drop,70,70,0,1,0,1,0
63719,445,0,0,drop,70,70,0,1,0,1,0
58869,445,0,0,drop,70,70,0,1,0,1,0
58862,445,0,0,drop,70,70,0,1,0,1,0
58858,445,0,0,drop,70,70,0,1,0,1,0
58859,445,0,0,drop,70,70,0,1,0,1,0
63710,445,0,0,drop,70,70,0,1,0,1,0
50330,53,50330,53,allow,237,93,144,2,0,1,1
49355,53,16925,53,allow,186,95,91,2,0,1,1
63708,445,0,0,drop,70,70,0,1,0,1,0
63709,445,0,0,drop,70,70,0,1,0,1,0
58847,445,0,0,drop,70,70,0,1,0,1,0
59116,445,0,0,drop,66,66,0,1,0,1,0
58842,445,0,0,drop,70,70,0,1,0,1,0
63703,445,0,0,drop,70,70,0,1,0,1,0
63702,445,0,0,drop,70,70,0,1,0,1,0
58834,445,0,0,drop,70,70,0,1,0,1,0
58833,445,0,0,drop,70,70,0,1,0,1,0
58832,445,0,0,drop,70,70,0,1,0,1,0
58830,445,0,0,drop,70,70,0,1,0,1,0
58826,445,0,0,drop,70,70,0,1,0,1,0
59099,445,0,0,drop,66,66,0,1,0,1,0
59101,445,0,0,drop,66,66,0,1,0,1,0
63691,445,0,0,drop,70,70,0,1,0,1,0
63686,445,0,0,drop,70,70,0,1,0,1,0
59094,445,0,0,drop,66,66,0,1,0,1,0
58821,445,0,0,drop,70,70,0,1,0,1,0
59078,445,0,0,drop,66,66,0,1,0,1,0
59083,445,0,0,drop,66,66,0,1,0,1,0
59082,445,0,0,drop,66,66,0,1,0,1,0
59088,445,0,0,drop,66,66,0,1,0,1,0
59086,445,0,0,drop,66,66,0,1,0,1,0
59079,445,0,0,drop,66,66,0,1,0,1,0
59077,445,0,0,drop,66,66,0,1,0,1,0
63676,445,0,0,drop,70,70,0,1,0,1,0
63673,445,0,0,drop,70,70,0,1,0,1,0
63672,445,0,0,drop,70,70,0,1,0,1,0
63669,445,0,0,drop,70,70,0,1,0,1,0
58813,445,0,0,drop,70,70,0,1,0,1,0
58812,445,0,0,drop,70,70,0,1,0,1,0
37920,53,0,0,allow,82,82,0,1,30,1,0
64073,53,57961,53,allow,304,101,203,4,38,2,2
65194,53,10314,53,allow,178,91,87,2,31,1,1
42108,23,0,0,deny,60,60,0,1,0,1,0
58806,445,0,0,drop,70,70,0,1,0,1,0
58805,445,0,0,drop,70,70,0,1,0,1,0
63668,445,0,0,drop,70,70,0,1,0,1,0
63662,445,0,0,drop,70,70,0,1,0,1,0
63665,445,0,0,drop,70,70,0,1,0,1,0
47102,123,23383,123,allow,184,94,90,2,30,1,1
61661,53,61661,53,allow,235,90,145,2,33,1,1
44052,80,38453,80,allow,282,60,222,5,12,2,3
65222,53,8527,53,allow,212,102,110,2,30,1,1
49542,80,57907,80,allow,1012,531,481,8,25,5,3
56504,53,9210,53,allow,195,94,101,2,30,1,1
64940,53,23084,53,allow,250,94,156,2,30,1,1
64673,53,43122,53,allow,213,94,119,2,30,1,1
55694,53,17874,53,allow,274,85,189,4,35,2,2
37567,443,42814,443,allow,214,140,74,4,15,3,1
65507,53,47508,53,allow,167,86,81,2,30,1,1
41636,123,47665,123,allow,184,94,90,2,30,1,1
64410,53,32197,53,allow,286,98,188,4,40,2,2
65445,53,12722,53,allow,254,102,152,2,30,1,1
37568,443,50535,443,allow,214,140,74,4,15,3,1
64073,53,53984,53,allow,304,101,203,4,37,2,2
52247,53,24197,53,allow,216,86,130,2,30,1,1
65507,53,3700,53,allow,167,86,81,2,30,1,1
63973,53,57018,53,allow,346,98,248,4,31,2,2
52793,443,12880,443,allow,130,70,60,2,14,1,1
44890,443,50264,443,allow,232,172,60,3,4,2,1
64704,53,49716,53,allow,213,102,111,2,29,1,1
57368,53,45045,53,allow,167,86,81,2,29,1,1
52435,53,3973,53,allow,216,78,138,2,29,1,1
50871,53,48869,53,allow,86,86,0,1,30,1,0
65295,53,10641,53,allow,212,102,110,2,29,1,1
46704,80,21758,80,allow,1193,451,742,10,15,6,4
65168,53,15649,53,allow,230,110,120,2,30,1,1
56265,53,56216,53,allow,213,94,119,2,30,1,1
37569,443,62678,443,allow,214,140,74,4,15,3,1
49967,53,55984,53,allow,303,100,203,4,40,2,2
53660,443,43128,443,allow,350,210,140,6,24,4,2
37566,443,56010,443,allow,214,140,74,4,15,3,1
63962,53,22978,53,allow,274,93,181,4,64,2,2
65491,53,6276,53,allow,889,404,485,10,30,5,5
64876,53,13922,53,allow,718,94,624,2,31,1,1
65046,53,1859,53,allow,211,94,117,2,31,1,1
55618,53,36676,53,allow,199,94,105,2,30,1,1
43608,53,16507,53,allow,199,94,105,2,30,1,1
50549,53,21467,53,allow,199,94,105,2,30,1,1
63951,53,53032,53,allow,345,106,239,4,38,2,2
59072,445,0,0,drop,66,66,0,1,0,1,0
63660,445,0,0,drop,70,70,0,1,0,1,0
59068,445,0,0,drop,66,66,0,1,0,1,0
58801,445,0,0,drop,70,70,0,1,0,1,0
59066,445,0,0,drop,66,66,0,1,0,1,0
59064,445,0,0,drop,66,66,0,1,0,1,0
59063,445,0,0,drop,66,66,0,1,0,1,0
58799,445,0,0,drop,70,70,0,1,0,1,0
63652,445,0,0,drop,70,70,0,1,0,1,0
63651,445,0,0,drop,70,70,0,1,0,1,0
58795,445,0,0,drop,70,70,0,1,0,1,0
59051,445,0,0,drop,66,66,0,1,0,1,0
59044,445,0,0,drop,66,66,0,1,0,1,0
63633,445,0,0,drop,70,70,0,1,0,1,0
58782,445,0,0,drop,70,70,0,1,0,1,0
59042,445,0,0,drop,66,66,0,1,0,1,0
58779,445,0,0,drop,70,70,0,1,0,1,0
59035,445,0,0,drop,66,66,0,1,0,1,0
59027,445,0,0,drop,66,66,0,1,0,1,0
58774,445,0,0,drop,70,70,0,1,0,1,0
58773,445,0,0,drop,70,70,0,1,0,1,0
58771,445,0,0,drop,70,70,0,1,0,1,0
63622,445,0,0,drop,70,70,0,1,0,1,0
63620,445,0,0,drop,70,70,0,1,0,1,0
59018,445,0,0,drop,66,66,0,1,0,1,0
59019,445,0,0,drop,66,66,0,1,0,1,0
59016,445,0,0,drop,66,66,0,1,0,1,0
59013,445,0,0,drop,66,66,0,1,0,1,0
59014,445,0,0,drop,66,66,0,1,0,1,0
59017,445,0,0,drop,66,66,0,1,0,1,0
59011,445,0,0,drop,66,66,0,1,0,1,0
59015,445,0,0,drop,66,66,0,1,0,1,0
58764,445,0,0,drop,70,70,0,1,0,1,0
58762,445,0,0,drop,70,70,0,1,0,1,0
58761,445,0,0,drop,70,70,0,1,0,1,0
63617,445,0,0,drop,70,70,0,1,0,1,0
63618,445,0,0,drop,70,70,0,1,0,1,0
63610,445,0,0,drop,70,70,0,1,0,1,0
63602,445,0,0,drop,70,70,0,1,0,1,0
58760,445,0,0,drop,70,70,0,1,0,1,0
58759,445,0,0,drop,70,70,0,1,0,1,0
58757,445,0,0,drop,70,70,0,1,0,1,0
58754,445,0,0,drop,70,70,0,1,0,1,0
58999,445,0,0,drop,66,66,0,1,0,1,0
58998,445,0,0,drop,66,66,0,1,0,1,0
58996,445,0,0,drop,66,66,0,1,0,1,0
58741,445,0,0,drop,70,70,0,1,0,1,0
58740,445,0,0,drop,70,70,0,1,0,1,0
58736,445,0,0,drop,70,70,0,1,0,1,0
63600,445,0,0,drop,70,70,0,1,0,1,0
53362,23,0,0,deny,60,60,0,1,0,1,0
58730,445,0,0,drop,70,70,0,1,0,1,0
58731,445,0,0,drop,70,70,0,1,0,1,0
63595,445,0,0,drop,70,70,0,1,0,1,0
63594,445,0,0,drop,70,70,0,1,0,1,0
58719,445,0,0,drop,70,70,0,1,0,1,0
63581,445,0,0,drop,70,70,0,1,0,1,0
63580,445,0,0,drop,70,70,0,1,0,1,0
58986,445,0,0,drop,66,66,0,1,0,1,0
58715,445,0,0,drop,70,70,0,1,0,1,0
54219,443,4628,443,allow,499,425,74,4,0,3,1
54227,443,59982,443,allow,499,425,74,4,0,3,1
54221,443,30528,443,allow,499,425,74,4,0,3,1
54229,443,56153,443,allow,499,425,74,4,0,3,1
54225,443,6300,443,allow,499,425,74,4,0,3,1
54226,443,4295,443,allow,499,425,74,4,0,3,1
54224,443,19866,443,allow,499,425,74,4,0,3,1
54228,443,39518,443,allow,499,425,74,4,0,3,1
54223,443,38222,443,allow,499,425,74,4,0,3,1
54218,443,2874,443,allow,499,425,74,4,0,3,1
54222,443,54407,443,allow,499,425,74,4,0,3,1
54220,443,37468,443,allow,499,425,74,4,0,3,1
58706,445,0,0,drop,70,70,0,1,0,1,0
58703,445,0,0,drop,70,70,0,1,0,1,0
63573,445,0,0,drop,70,70,0,1,0,1,0
63574,445,0,0,drop,70,70,0,1,0,1,0
58701,445,0,0,drop,70,70,0,1,0,1,0
58699,445,0,0,drop,70,70,0,1,0,1,0
58971,445,0,0,drop,66,66,0,1,0,1,0
58968,445,0,0,drop,66,66,0,1,0,1,0
40367,80,26121,80,allow,2119,808,1311,12,16,7,5
56336,53,36932,53,allow,198,93,105,2,30,1,1
59896,443,22952,443,allow,1537,934,603,14,32,7,7
51916,80,61338,80,allow,182,60,122,4,26,2,2
47677,80,49789,80,allow,1304,850,454,11,31,6,5
55553,53,10197,53,allow,711,87,624,2,30,1,1
60118,53,0,0,allow,216,84,132,2,30,1,1
59895,443,59498,443,allow,1537,934,603,14,32,7,7
59894,443,37643,443,allow,1537,934,603,14,33,7,7
59897,443,7806,443,allow,1743,934,809,15,32,7,8
56611,80,8801,80,allow,1114,534,580,12,16,7,5
59899,443,64399,443,allow,1401,864,537,12,30,6,6
45119,443,35597,443,allow,2227,1018,1209,17,16,8,9
58039,80,32642,80,allow,318,192,126,6,21,4,2
57339,53,43284,53,allow,184,80,104,2,30,1,1
48371,53,57320,53,allow,198,93,105,2,30,1,1
62875,53,0,0,allow,205,80,125,2,30,1,1
51594,53,61639,53,allow,172,80,92,2,31,1,1
63563,445,0,0,drop,70,70,0,1,0,1,0
58692,445,0,0,drop,70,70,0,1,0,1,0
63558,445,0,0,drop,70,70,0,1,0,1,0
63554,445,0,0,drop,70,70,0,1,0,1,0
58963,445,0,0,drop,66,66,0,1,0,1,0
58959,445,0,0,drop,66,66,0,1,0,1,0
58956,445,0,0,drop,66,66,0,1,0,1,0
58958,445,0,0,drop,66,66,0,1,0,1,0
58955,445,0,0,drop,66,66,0,1,0,1,0
58952,445,0,0,drop,66,66,0,1,0,1,0
58949,445,0,0,drop,66,66,0,1,0,1,0
58948,445,0,0,drop,66,66,0,1,0,1,0
58685,445,0,0,drop,70,70,0,1,0,1,0
63547,445,0,0,drop,70,70,0,1,0,1,0
58683,445,0,0,drop,70,70,0,1,0,1,0
63545,445,0,0,drop,70,70,0,1,0,1,0
63544,445,0,0,drop,70,70,0,1,0,1,0
63542,445,0,0,drop,70,70,0,1,0,1,0
58678,445,0,0,drop,70,70,0,1,0,1,0
58677,445,0,0,drop,70,70,0,1,0,1,0
49253,53,0,0,allow,218,78,140,2,30,1,1
60771,80,37890,80,allow,254,128,126,5,15,3,2
49558,53,61665,53,allow,423,104,319,4,39,2,2
65507,53,22060,53,allow,167,86,81,2,29,1,1
64096,53,55413,53,allow,197,94,103,2,29,1,1
64768,53,30558,53,allow,394,102,292,2,29,1,1
58025,80,19163,80,allow,708,384,324,12,23,7,5
64656,53,17241,53,allow,387,102,285,2,29,1,1
57012,53,13483,53,allow,230,86,144,2,29,1,1
55131,53,55323,53,allow,244,94,150,2,30,1,1
64410,53,3799,53,allow,196,102,94,2,35,1,1
55062,80,41792,80,allow,486,240,246,9,28,5,4
58044,80,31147,80,allow,2742,1116,1626,11,20,6,5
58042,80,52870,80,allow,318,192,126,6,20,4,2
51418,53,32808,53,allow,168,78,90,2,30,1,1
64215,53,28280,53,allow,196,94,102,2,30,1,1
49593,53,25320,53,allow,253,102,151,2,30,1,1
60287,80,11423,80,allow,130,70,60,2,15,1,1
65115,53,63102,53,allow,301,95,206,4,36,2,2
65090,53,43740,53,allow,209,102,107,2,30,1,1
50400,53,28411,53,allow,177,94,83,2,30,1,1
50400,53,9416,53,allow,177,94,83,2,30,1,1
64025,53,10807,53,allow,199,94,105,2,30,1,1
41739,53,41739,53,allow,235,90,145,2,32,1,1
43817,53,43817,53,allow,203,82,121,2,30,1,1
55933,53,17036,53,allow,212,102,110,2,30,1,1
55271,53,16538,53,allow,268,102,166,2,30,1,1
57169,53,0,0,allow,208,86,122,2,30,1,1
48931,53,2346,53,allow,168,78,90,2,30,1,1
64425,53,47922,53,allow,216,94,122,2,30,1,1
46999,53,31962,53,allow,168,78,90,2,30,1,1
56214,53,47113,53,allow,200,102,98,2,33,1,1
55075,53,41245,53,allow,181,94,87,2,33,1,1
42890,80,22504,80,allow,2030,586,1444,10,30,6,4
50050,53,17602,53,allow,253,87,166,4,52,2,2
64050,53,59472,53,allow,389,94,295,2,30,1,1
64765,53,34365,53,allow,195,94,101,2,30,1,1
56214,53,47362,53,allow,200,102,98,2,30,1,1
57225,53,35274,53,allow,177,94,83,2,30,1,1
49352,53,48466,53,allow,214,94,120,2,30,1,1
65453,53,27266,53,allow,251,94,157,2,31,1,1
57045,53,2181,53,allow,177,94,83,2,30,1,1
49295,53,11197,53,allow,280,96,184,4,36,2,2
58043,80,57225,80,allow,378,192,186,7,20,4,3
53650,53,49968,53,allow,199,94,105,2,29,1,1
55384,53,19331,53,allow,94,94,0,1,30,1,0
49683,53,44598,53,allow,262,94,168,2,29,1,1
64283,53,39891,53,allow,337,110,227,2,29,1,1
49308,53,5550,53,allow,195,94,101,2,29,1,1
65097,53,14229,53,allow,718,94,624,2,30,1,1
64420,53,48861,53,allow,294,95,199,4,42,2,2
49686,53,9507,53,allow,343,94,249,2,30,1,1
49805,53,26905,53,allow,296,102,194,2,30,1,1
57349,53,0,0,allow,222,86,136,2,30,1,1
49305,53,42044,53,allow,177,94,83,2,30,1,1
64743,53,57022,53,allow,210,102,108,2,30,1,1
43440,80,5073,80,allow,2093,825,1268,12,45,7,5
54485,80,18876,80,allow,130,70,60,2,15,1,1
55061,80,17010,80,allow,486,240,246,9,28,5,4
57075,53,9642,53,allow,199,94,105,2,30,1,1
55077,53,49404,53,allow,394,94,300,2,30,1,1
55075,53,35995,53,allow,181,94,87,2,30,1,1
49914,53,9646,53,allow,718,94,624,2,30,1,1
51852,80,36581,80,allow,182,60,122,4,29,2,2
51450,80,49507,80,allow,214,140,74,4,15,3,1
50050,53,12626,53,allow,253,87,166,4,51,2,2
49901,53,32175,53,allow,231,102,129,2,30,1,1
64517,53,41461,53,allow,211,102,109,2,30,1,1
57225,53,63764,53,allow,177,94,83,2,30,1,1
49281,53,63913,53,allow,251,102,149,2,30,1,1
37042,53,37042,53,allow,237,98,139,2,30,1,1
56641,80,60111,80,allow,234,234,0,4,12,4,0
64664,53,45386,53,allow,250,86,164,4,33,2,2
63539,445,0,0,drop,70,70,0,1,0,1,0
63537,445,0,0,drop,70,70,0,1,0,1,0
63533,445,0,0,drop,70,70,0,1,0,1,0
58944,445,0,0,drop,66,66,0,1,0,1,0
63532,445,0,0,drop,70,70,0,1,0,1,0
58939,445,0,0,drop,66,66,0,1,0,1,0
58671,445,0,0,drop,70,70,0,1,0,1,0
58936,445,0,0,drop,66,66,0,1,0,1,0
58935,445,0,0,drop,66,66,0,1,0,1,0
58933,445,0,0,drop,66,66,0,1,0,1,0
58667,445,0,0,drop,70,70,0,1,0,1,0
63513,445,0,0,deny,70,70,0,1,0,1,0
58923,445,0,0,drop,66,66,0,1,0,1,0
39230,23,0,0,deny,60,60,0,1,0,1,0
58654,445,0,0,drop,70,70,0,1,0,1,0
58915,445,0,0,drop,66,66,0,1,0,1,0
63504,445,0,0,drop,70,70,0,1,0,1,0
58651,445,0,0,drop,70,70,0,1,0,1,0
58913,445,0,0,drop,66,66,0,1,0,1,0
58904,445,0,0,drop,66,66,0,1,0,1,0
58646,445,0,0,drop,70,70,0,1,0,1,0
58895,445,0,0,drop,66,66,0,1,0,1,0
58645,445,0,0,drop,70,70,0,1,0,1,0
58643,445,0,0,drop,70,70,0,1,0,1,0
63493,445,0,0,drop,70,70,0,1,0,1,0
63492,445,0,0,drop,70,70,0,1,0,1,0
58884,445,0,0,drop,66,66,0,1,0,1,0
58889,445,0,0,drop,66,66,0,1,0,1,0
58885,445,0,0,drop,66,66,0,1,0,1,0
58890,445,0,0,drop,66,66,0,1,0,1,0
58883,445,0,0,drop,66,66,0,1,0,1,0
58887,445,0,0,drop,66,66,0,1,0,1,0
58886,445,0,0,drop,66,66,0,1,0,1,0
58882,445,0,0,drop,66,66,0,1,0,1,0
58636,445,0,0,drop,70,70,0,1,0,1,0
58634,445,0,0,drop,70,70,0,1,0,1,0
